[Header]
Application Name	LabSolutions
Version	5.82
Data File Name	C:\LabSolutions\Data\A Legan\Data\gcd files\data_before_FS19\LadderwithIS_nov_14.gcd
Output Date	4/15/2022
Output Time	7:45:44 AM

[File Information]
Type	Data File
Generated	11/15/2018 12:15:58 PM
Generated by	Administrator
Modified	11/15/2018 1:20:55 PM
Modified by	Administrator

[Sample Information]
Operator Name	Administrator
Acquired	11/15/2018 12:20:51 PM
Sample Type	0:Unknown
Level	0
Sample Name	ladder w/ IS
Sample ID	ladder w/ IS
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	16
Injection Volume	1
Injection Count	1
Bar Code	

[Original Files]
Data File	C:\LabSolutions\Data\A Legan\data\LadderwithIS_nov_14.gcd
Method File	C:\LabSolutions\Data\A Legan\AWL Nov 6 ladder.gcm
Batch File	C:\LabSolutions\Data\A Legan\batch_AWL_nov14_overnight.gcb
Report Format File	C:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name	GC-2014
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	DET#1
Detector Name	SFID1
# of Channels	1

[Peak Table(Ch1)]
# of Peaks	69
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
35.09983	2807
35.10050	2808
35.10117	2808
35.10183	2809
35.10250	2809
35.10317	2810
35.10383	2810
35.10450	2811
35.10517	2811
35.10583	2812
35.10650	2812
35.10717	2813
35.10783	2813
35.10850	2814
35.10917	2814
35.10983	2815
35.11050	2815
35.11117	2816
35.11183	2816
35.11250	2816
35.11317	2817
35.11383	2817
35.11450	2818
35.11517	2818
35.11583	2819
35.11650	2819
35.11717	2820
35.11783	2820
35.11850	2821
35.11917	2821
35.11983	2821
35.12050	2822
35.12117	2822
35.12183	2823
35.12250	2823
35.12317	2823
35.12383	2824
35.12450	2824
35.12517	2825
35.12583	2825
35.12650	2826
35.12717	2826
35.12783	2827
35.12850	2827
35.12917	2828
35.12983	2828
35.13050	2829
35.13117	2830
35.13183	2830
35.13250	2831
35.13317	2832
35.13383	2833
35.13450	2833
35.13517	2834
35.13583	2835
35.13650	2836
35.13717	2837
35.13783	2838
35.13850	2839
35.13917	2840
35.13983	2841
35.14050	2842
35.14117	2843
35.14183	2845
35.14250	2846
35.14317	2847
35.14383	2849
35.14450	2850
35.14517	2852
35.14583	2854
35.14650	2856
35.14717	2859
35.14783	2861
35.14850	2864
35.14917	2867
35.14983	2870
35.15050	2873
35.15117	2877
35.15183	2881
35.15250	2885
35.15317	2889
35.15383	2893
35.15450	2898
35.15517	2904
35.15583	2909
35.15650	2915
35.15717	2921
35.15783	2928
35.15850	2935
35.15917	2943
35.15983	2951
35.16050	2960
35.16117	2968
35.16183	2978
35.16250	2988
35.16317	2998
35.16383	3009
35.16450	3021
35.16517	3033
35.16583	3045
35.16650	3058
35.16717	3072
35.16783	3086
35.16850	3100
35.16917	3115
35.16983	3131
35.17050	3147
35.17117	3164
35.17183	3181
35.17250	3198
35.17317	3216
35.17383	3235
35.17450	3254
35.17517	3274
35.17583	3293
35.17650	3314
35.17717	3334
35.17783	3355
35.17850	3377
35.17917	3398
35.17983	3420
35.18050	3442
35.18117	3465
35.18183	3487
35.18250	3510
35.18317	3533
35.18383	3556
35.18450	3580
35.18517	3603
35.18583	3627
35.18650	3650
35.18717	3674
35.18783	3697
35.18850	3721
35.18917	3744
35.18983	3768
35.19050	3791
35.19117	3814
35.19183	3837
35.19250	3859
35.19317	3882
35.19383	3904
35.19450	3926
35.19517	3947
35.19583	3968
35.19650	3989
35.19717	4009
35.19783	4028
35.19850	4048
35.19917	4066
35.19983	4084
35.20050	4102
35.20117	4118
35.20183	4134
35.20250	4150
35.20317	4164
35.20383	4178
35.20450	4192
35.20517	4204
35.20583	4216
35.20650	4227
35.20717	4238
35.20783	4247
35.20850	4256
35.20917	4264
35.20983	4272
35.21050	4278
35.21117	4284
35.21183	4289
35.21250	4293
35.21317	4297
35.21383	4299
35.21450	4301
35.21517	4302
35.21583	4302
35.21650	4301
35.21717	4300
35.21783	4298
35.21850	4295
35.21917	4292
35.21983	4288
35.22050	4283
35.22117	4277
35.22183	4271
35.22250	4265
35.22317	4258
35.22383	4250
35.22450	4242
35.22517	4233
35.22583	4224
35.22650	4214
35.22717	4204
35.22783	4194
35.22850	4183
35.22917	4172
35.22983	4160
35.23050	4148
35.23117	4136
35.23183	4124
35.23250	4112
35.23317	4099
35.23383	4086
35.23450	4074
35.23517	4061
35.23583	4048
35.23650	4035
35.23717	4022
35.23783	4009
35.23850	3996
35.23917	3983
35.23983	3970
35.24050	3957
35.24117	3944
35.24183	3931
35.24250	3919
35.24317	3907
35.24383	3895
35.24450	3883
35.24517	3871
35.24583	3860
35.24650	3849
35.24717	3839
35.24783	3828
35.24850	3818
35.24917	3809
35.24983	3800
35.25050	3791
35.25117	3782
35.25183	3774
35.25250	3767
35.25317	3760
35.25383	3753
35.25450	3747
35.25517	3741
35.25583	3736
35.25650	3731
35.25717	3726
35.25783	3722
35.25850	3719
35.25917	3715
35.25983	3713
35.26050	3710
35.26117	3708
35.26183	3707
35.26250	3706
35.26317	3705
35.26383	3705
35.26450	3705
35.26517	3705
35.26583	3706
35.26650	3707
35.26717	3708
35.26783	3710
35.26850	3712
35.26917	3714
35.26983	3716
35.27050	3719
35.27117	3722
35.27183	3725
35.27250	3728
35.27317	3732
35.27383	3735
35.27450	3739
35.27517	3743
35.27583	3747
35.27650	3751
35.27717	3754
35.27783	3758
35.27850	3762
35.27917	3766
35.27983	3769
35.28050	3773
35.28117	3776
35.28183	3780
35.28250	3783
35.28317	3786
35.28383	3788
35.28450	3791
35.28517	3793
35.28583	3795
35.28650	3797
35.28717	3799
35.28783	3800
35.28850	3801
35.28917	3802
35.28983	3802
35.29050	3802
35.29117	3802
35.29183	3802
35.29250	3801
35.29317	3800
35.29383	3798
35.29450	3796
35.29517	3794
35.29583	3792
35.29650	3789
35.29717	3786
35.29783	3783
35.29850	3779
35.29917	3775
35.29983	3771
35.30050	3767
35.30117	3762
35.30183	3757
35.30250	3752
35.30317	3746
35.30383	3741
35.30450	3735
35.30517	3728
35.30583	3722
35.30650	3715
35.30717	3708
35.30783	3701
35.30850	3694
35.30917	3686
35.30983	3678
35.31050	3671
35.31117	3662
35.31183	3654
35.31250	3646
35.31317	3637
35.31383	3629
35.31450	3620
35.31517	3611
35.31583	3602
35.31650	3593
35.31717	3584
35.31783	3575
35.31850	3566
35.31917	3557
35.31983	3548
35.32050	3538
35.32117	3529
35.32183	3520
35.32250	3511
35.32317	3502
35.32383	3493
35.32450	3484
35.32517	3475
35.32583	3466
35.32650	3457
35.32717	3448
35.32783	3439
35.32850	3430
35.32917	3421
35.32983	3413
35.33050	3404
35.33117	3396
35.33183	3388
35.33250	3379
35.33317	3371
35.33383	3363
35.33450	3355
35.33517	3348
35.33583	3340
35.33650	3333
35.33717	3325
35.33783	3318
35.33850	3311
35.33917	3304
35.33983	3297
35.34050	3291
35.34117	3284
35.34183	3277
35.34250	3271
35.34317	3265
35.34383	3259
35.34450	3253
35.34517	3247
35.34583	3241
35.34650	3235
35.34717	3230
35.34783	3224
35.34850	3219
35.34917	3214
35.34983	3209
35.35050	3204
35.35117	3199
35.35183	3194
35.35250	3189
35.35317	3185
35.35383	3180
35.35450	3176
35.35517	3172
35.35583	3168
35.35650	3164
35.35717	3160
35.35783	3156
35.35850	3152
35.35917	3148
35.35983	3145
35.36050	3141
35.36117	3138
35.36183	3134
35.36250	3131
35.36317	3128
35.36383	3125
35.36450	3122
35.36517	3119
35.36583	3116
35.36650	3113
35.36717	3110
35.36783	3108
35.36850	3105
35.36917	3102
35.36983	3100
35.37050	3097
35.37117	3095
35.37183	3093
35.37250	3090
35.37317	3088
35.37383	3086
35.37450	3084
35.37517	3082
35.37583	3080
35.37650	3078
35.37717	3076
35.37783	3074
35.37850	3072
35.37917	3071
35.37983	3069
35.38050	3067
35.38117	3066
35.38183	3064
35.38250	3063
35.38317	3062
35.38383	3060
35.38450	3059
35.38517	3058
35.38583	3057
35.38650	3055
35.38717	3054
35.38783	3053
35.38850	3052
35.38917	3052
35.38983	3051
35.39050	3050
35.39117	3049
35.39183	3049
35.39250	3048
35.39317	3047
35.39383	3047
35.39450	3046
35.39517	3046
35.39583	3046
35.39650	3045
35.39717	3045
35.39783	3045
35.39850	3044
35.39917	3044
35.39983	3044
35.40050	3044
35.40117	3044
35.40183	3044
35.40250	3044
35.40317	3044
35.40383	3044
35.40450	3044
35.40517	3045
35.40583	3045
35.40650	3045
35.40717	3046
35.40783	3047
35.40850	3047
35.40917	3048
35.40983	3049
35.41050	3050
35.41117	3051
35.41183	3052
35.41250	3053
35.41317	3054
35.41383	3055
35.41450	3057
35.41517	3058
35.41583	3060
35.41650	3062
35.41717	3064
35.41783	3066
35.41850	3068
35.41917	3070
35.41983	3072
35.42050	3075
35.42117	3077
35.42183	3080
35.42250	3083
35.42317	3086
35.42383	3089
35.42450	3092
35.42517	3095
35.42583	3099
35.42650	3103
35.42717	3107
35.42783	3111
35.42850	3115
35.42917	3120
35.42983	3124
35.43050	3129
35.43117	3134
35.43183	3139
35.43250	3144
35.43317	3149
35.43383	3154
35.43450	3160
35.43517	3165
35.43583	3171
35.43650	3177
35.43717	3183
35.43783	3190
35.43850	3196
35.43917	3202
35.43983	3209
35.44050	3216
35.44117	3222
35.44183	3229
35.44250	3236
35.44317	3243
35.44383	3250
35.44450	3258
35.44517	3265
35.44583	3272
35.44650	3280
35.44717	3288
35.44783	3295
35.44850	3303
35.44917	3311
35.44983	3318
35.45050	3326
35.45117	3334
35.45183	3342
35.45250	3350
35.45317	3358
35.45383	3366
35.45450	3374
35.45517	3382
35.45583	3390
35.45650	3398
35.45717	3406
35.45783	3414
35.45850	3422
35.45917	3430
35.45983	3438
35.46050	3445
35.46117	3453
35.46183	3461
35.46250	3469
35.46317	3476
35.46383	3484
35.46450	3492
35.46517	3499
35.46583	3507
35.46650	3514
35.46717	3522
35.46783	3529
35.46850	3536
35.46917	3543
35.46983	3550
35.47050	3557
35.47117	3564
35.47183	3571
35.47250	3578
35.47317	3584
35.47383	3591
35.47450	3597
35.47517	3603
35.47583	3609
35.47650	3615
35.47717	3621
35.47783	3626
35.47850	3632
35.47917	3637
35.47983	3642
35.48050	3647
35.48117	3651
35.48183	3656
35.48250	3660
35.48317	3664
35.48383	3668
35.48450	3672
35.48517	3676
35.48583	3679
35.48650	3682
35.48717	3685
35.48783	3688
35.48850	3691
35.48917	3693
35.48983	3696
35.49050	3698
35.49117	3700
35.49183	3702
35.49250	3704
35.49317	3706
35.49383	3708
35.49450	3709
35.49517	3711
35.49583	3712
35.49650	3713
35.49717	3715
35.49783	3716
35.49850	3717
35.49917	3717
35.49983	3718
35.50050	3719
35.50117	3719
35.50183	3719
35.50250	3719
35.50317	3720
35.50383	3719
35.50450	3719
35.50517	3719
35.50583	3718
35.50650	3717
35.50717	3717
35.50783	3716
35.50850	3715
35.50917	3714
35.50983	3712
35.51050	3711
35.51117	3710
35.51183	3708
35.51250	3707
35.51317	3705
35.51383	3703
35.51450	3701
35.51517	3700
35.51583	3698
35.51650	3696
35.51717	3693
35.51783	3691
35.51850	3689
35.51917	3687
35.51983	3685
35.52050	3682
35.52117	3680
35.52183	3677
35.52250	3675
35.52317	3673
35.52383	3670
35.52450	3668
35.52517	3665
35.52583	3663
35.52650	3660
35.52717	3658
35.52783	3655
35.52850	3653
35.52917	3650
35.52983	3648
35.53050	3645
35.53117	3642
35.53183	3640
35.53250	3637
35.53317	3635
35.53383	3632
35.53450	3629
35.53517	3627
35.53583	3624
35.53650	3621
35.53717	3619
35.53783	3616
35.53850	3614
35.53917	3611
35.53983	3609
35.54050	3606
35.54117	3604
35.54183	3602
35.54250	3599
35.54317	3597
35.54383	3595
35.54450	3592
35.54517	3590
35.54583	3588
35.54650	3586
35.54717	3584
35.54783	3582
35.54850	3581
35.54917	3579
35.54983	3577
35.55050	3576
35.55117	3574
35.55183	3573
35.55250	3572
35.55317	3571
35.55383	3570
35.55450	3568
35.55517	3568
35.55583	3567
35.55650	3566
35.55717	3566
35.55783	3565
35.55850	3565
35.55917	3565
35.55983	3565
35.56050	3565
35.56117	3565
35.56183	3565
35.56250	3566
35.56317	3567
35.56383	3568
35.56450	3570
35.56517	3571
35.56583	3573
35.56650	3575
35.56717	3578
35.56783	3581
35.56850	3584
35.56917	3588
35.56983	3592
35.57050	3596
35.57117	3601
35.57183	3606
35.57250	3612
35.57317	3619
35.57383	3626
35.57450	3634
35.57517	3643
35.57583	3652
35.57650	3663
35.57717	3674
35.57783	3687
35.57850	3700
35.57917	3715
35.57983	3731
35.58050	3748
35.58117	3766
35.58183	3787
35.58250	3809
35.58317	3833
35.58383	3858
35.58450	3886
35.58517	3916
35.58583	3949
35.58650	3983
35.58717	4021
35.58783	4061
35.58850	4105
35.58917	4151
35.58983	4201
35.59050	4254
35.59117	4311
35.59183	4372
35.59250	4437
35.59317	4506
35.59383	4580
35.59450	4659
35.59517	4742
35.59583	4831
35.59650	4925
35.59717	5024
35.59783	5129
35.59850	5241
35.59917	5359
35.59983	5484
35.60050	5615
35.60117	5755
35.60183	5902
35.60250	6057
35.60317	6220
35.60383	6392
35.60450	6573
35.60517	6764
35.60583	6964
35.60650	7173
35.60717	7393
35.60783	7623
35.60850	7864
35.60917	8116
35.60983	8379
35.61050	8654
35.61117	8940
35.61183	9238
35.61250	9549
35.61317	9871
35.61383	10207
35.61450	10555
35.61517	10916
35.61583	11290
35.61650	11678
35.61717	12080
35.61783	12496
35.61850	12926
35.61917	13369
35.61983	13827
35.62050	14298
35.62117	14784
35.62183	15284
35.62250	15798
35.62317	16326
35.62383	16869
35.62450	17426
35.62517	17998
35.62583	18584
35.62650	19185
35.62717	19801
35.62783	20431
35.62850	21077
35.62917	21738
35.62983	22414
35.63050	23106
35.63117	23814
35.63183	24537
35.63250	25276
35.63317	26030
35.63383	26799
35.63450	27583
35.63517	28383
35.63583	29198
35.63650	30027
35.63717	30870
35.63783	31728
35.63850	32599
35.63917	33485
35.63983	34385
35.64050	35300
35.64117	36228
35.64183	37170
35.64250	38125
35.64317	39094
35.64383	40074
35.64450	41067
35.64517	42071
35.64583	43086
35.64650	44112
35.64717	45147
35.64783	46191
35.64850	47243
35.64917	48302
35.64983	49367
35.65050	50437
35.65117	51511
35.65183	52589
35.65250	53671
35.65317	54755
35.65383	55842
35.65450	56932
35.65517	58024
35.65583	59119
35.65650	60215
35.65717	61313
35.65783	62412
35.65850	63513
35.65917	64616
35.65983	65721
35.66050	66828
35.66117	67938
35.66183	69051
35.66250	70167
35.66317	71288
35.66383	72414
35.66450	73544
35.66517	74680
35.66583	75820
35.66650	76966
35.66717	78118
35.66783	79276
35.66850	80440
35.66917	81609
35.66983	82785
35.67050	83966
35.67117	85153
35.67183	86345
35.67250	87543
35.67317	88748
35.67383	89960
35.67450	91178
35.67517	92403
35.67583	93635
35.67650	94875
35.67717	96122
35.67783	97374
35.67850	98634
35.67917	99899
35.67983	101170
35.68050	102448
35.68117	103732
35.68183	105023
35.68250	106319
35.68317	107621
35.68383	108928
35.68450	110240
35.68517	111558
35.68583	112882
35.68650	114212
35.68717	115548
35.68783	116890
35.68850	118240
35.68917	119596
35.68983	120958
35.69050	122326
35.69117	123700
35.69183	125081
35.69250	126468
35.69317	127860
35.69383	129259
35.69450	130664
35.69517	132075
35.69583	133495
35.69650	134924
35.69717	136363
35.69783	137812
35.69850	139271
35.69917	140740
35.69983	142222
35.70050	143716
35.70117	145223
35.70183	146744
35.70250	148280
35.70317	149833
35.70383	151404
35.70450	152994
35.70517	154603
35.70583	156231
35.70650	157878
35.70717	159545
35.70783	161233
35.70850	162943
35.70917	164675
35.70983	166427
35.71050	168200
35.71117	169992
35.71183	171804
35.71250	173635
35.71317	175484
35.71383	177349
35.71450	179229
35.71517	181124
35.71583	183033
35.71650	184952
35.71717	186882
35.71783	188820
35.71850	190767
35.71917	192722
35.71983	194682
35.72050	196644
35.72117	198608
35.72183	200570
35.72250	202530
35.72317	204486
35.72383	206437
35.72450	208379
35.72517	210311
35.72583	212229
35.72650	214131
35.72717	216016
35.72783	217881
35.72850	219723
35.72917	221538
35.72983	223322
35.73050	225070
35.73117	226776
35.73183	228435
35.73250	230043
35.73317	231592
35.73383	233076
35.73450	234488
35.73517	235821
35.73583	237068
35.73650	238222
35.73717	239274
35.73783	240216
35.73850	241043
35.73917	241745
35.73983	242315
35.74050	242746
35.74117	243031
35.74183	243164
35.74250	243140
35.74317	242955
35.74383	242605
35.74450	242088
35.74517	241404
35.74583	240553
35.74650	239535
35.74717	238352
35.74783	237010
35.74850	235511
35.74917	233860
35.74983	232065
35.75050	230130
35.75117	228063
35.75183	225871
35.75250	223562
35.75317	221143
35.75383	218622
35.75450	216007
35.75517	213305
35.75583	210525
35.75650	207674
35.75717	204758
35.75783	201786
35.75850	198764
35.75917	195698
35.75983	192596
35.76050	189462
35.76117	186304
35.76183	183126
35.76250	179934
35.76317	176732
35.76383	173526
35.76450	170319
35.76517	167117
35.76583	163922
35.76650	160738
35.76717	157569
35.76783	154418
35.76850	151287
35.76917	148180
35.76983	145099
35.77050	142047
35.77117	139024
35.77183	136034
35.77250	133077
35.77317	130156
35.77383	127272
35.77450	124426
35.77517	121619
35.77583	118853
35.77650	116128
35.77717	113444
35.77783	110803
35.77850	108205
35.77917	105651
35.77983	103140
35.78050	100674
35.78117	98252
35.78183	95874
35.78250	93541
35.78317	91252
35.78383	89008
35.78450	86808
35.78517	84652
35.78583	82540
35.78650	80471
35.78717	78446
35.78783	76464
35.78850	74524
35.78917	72626
35.78983	70770
35.79050	68956
35.79117	67182
35.79183	65448
35.79250	63754
35.79317	62099
35.79383	60483
35.79450	58905
35.79517	57364
35.79583	55860
35.79650	54393
35.79717	52961
35.79783	51564
35.79850	50202
35.79917	48873
35.79983	47578
35.80050	46316
35.80117	45085
35.80183	43886
35.80250	42718
35.80317	41579
35.80383	40471
35.80450	39391
35.80517	38339
35.80583	37315
35.80650	36319
35.80717	35348
35.80783	34404
35.80850	33485
35.80917	32591
35.80983	31722
35.81050	30876
35.81117	30053
35.81183	29252
35.81250	28474
35.81317	27717
35.81383	26981
35.81450	26266
35.81517	25571
35.81583	24895
35.81650	24238
35.81717	23600
35.81783	22980
35.81850	22378
35.81917	21792
35.81983	21224
35.82050	20672
35.82117	20136
35.82183	19615
35.82250	19110
35.82317	18619
35.82383	18142
35.82450	17680
35.82517	17231
35.82583	16795
35.82650	16372
35.82717	15962
35.82783	15564
35.82850	15177
35.82917	14802
35.82983	14439
35.83050	14086
35.83117	13744
35.83183	13412
35.83250	13091
35.83317	12779
35.83383	12476
35.83450	12183
35.83517	11899
35.83583	11623
35.83650	11356
35.83717	11097
35.83783	10846
35.83850	10603
35.83917	10368
35.83983	10139
35.84050	9918
35.84117	9704
35.84183	9496
35.84250	9295
35.84317	9100
35.84383	8912
35.84450	8729
35.84517	8552
35.84583	8381
35.84650	8215
35.84717	8055
35.84783	7900
35.84850	7749
35.84917	7604
35.84983	7463
35.85050	7327
35.85117	7196
35.85183	7069
35.85250	6946
35.85317	6827
35.85383	6712
35.85450	6601
35.85517	6494
35.85583	6390
35.85650	6290
35.85717	6194
35.85783	6100
35.85850	6010
35.85917	5924
35.85983	5840
35.86050	5759
35.86117	5682
35.86183	5607
35.86250	5535
35.86317	5465
35.86383	5399
35.86450	5334
35.86517	5273
35.86583	5213
35.86650	5156
35.86717	5101
35.86783	5049
35.86850	4998
35.86917	4950
35.86983	4903
35.87050	4859
35.87117	4816
35.87183	4776
35.87250	4737
35.87317	4700
35.87383	4665
35.87450	4631
35.87517	4599
35.87583	4568
35.87650	4539
35.87717	4512
35.87783	4486
35.87850	4461
35.87917	4438
35.87983	4415
35.88050	4394
35.88117	4375
35.88183	4356
35.88250	4339
35.88317	4322
35.88383	4307
35.88450	4292
35.88517	4278
35.88583	4265
35.88650	4253
35.88717	4242
35.88783	4231
35.88850	4221
35.88917	4212
35.88983	4203
35.89050	4195
35.89117	4187
35.89183	4179
35.89250	4172
35.89317	4165
35.89383	4158
35.89450	4152
35.89517	4146
35.89583	4140
35.89650	4135
35.89717	4129
35.89783	4124
35.89850	4119
35.89917	4114
35.89983	4109
35.90050	4104
35.90117	4100
35.90183	4095
35.90250	4091
35.90317	4086
35.90383	4082
35.90450	4077
35.90517	4073
35.90583	4068
35.90650	4063
35.90717	4059
35.90783	4054
35.90850	4049
35.90917	4044
35.90983	4039
35.91050	4034
35.91117	4029
35.91183	4024
35.91250	4019
35.91317	4013
35.91383	4007
35.91450	4002
35.91517	3996
35.91583	3990
35.91650	3984
35.91717	3978
35.91783	3972
35.91850	3966
35.91917	3960
35.91983	3953
35.92050	3947
35.92117	3940
35.92183	3934
35.92250	3927
35.92317	3920
35.92383	3913
35.92450	3907
35.92517	3900
35.92583	3893
35.92650	3886
35.92717	3879
35.92783	3872
35.92850	3865
35.92917	3858
35.92983	3852
35.93050	3845
35.93117	3838
35.93183	3832
35.93250	3825
35.93317	3819
35.93383	3813
35.93450	3807
35.93517	3801
35.93583	3795
35.93650	3789
35.93717	3784
35.93783	3778
35.93850	3773
35.93917	3768
35.93983	3763
35.94050	3759
35.94117	3754
35.94183	3750
35.94250	3746
35.94317	3742
35.94383	3738
35.94450	3735
35.94517	3731
35.94583	3728
35.94650	3726
35.94717	3723
35.94783	3721
35.94850	3719
35.94917	3717
35.94983	3716
35.95050	3714
35.95117	3713
35.95183	3712
35.95250	3712
35.95317	3711
35.95383	3711
35.95450	3711
35.95517	3712
35.95583	3712
35.95650	3713
35.95717	3714
35.95783	3715
35.95850	3716
35.95917	3718
35.95983	3719
35.96050	3721
35.96117	3723
35.96183	3725
35.96250	3728
35.96317	3730
35.96383	3732
35.96450	3735
35.96517	3738
35.96583	3740
35.96650	3743
35.96717	3746
35.96783	3749
35.96850	3752
35.96917	3755
35.96983	3758
35.97050	3761
35.97117	3764
35.97183	3767
35.97250	3770
35.97317	3773
35.97383	3776
35.97450	3778
35.97517	3781
35.97583	3784
